,app_name,price,rating_count,rating,category
6801,Bully: Anniversary Edition,6.99,1334,4.5,Games
6802,Hide it Hillary!,0.99,23,5.0,Games
6803,My PriceQuote,6.99,21,4.5,Productivity
6804,Roofbot: Puzzler On The Roof,2.99,625,4.5,Games
6805,Parallyzed: Surreal Platform Runner,2.99,38,4.5,Games
6806,Tamotions by Tami Roman,0.99,61,4.5,Entertainment
6807,niconico ch,0.0,0,0.0,Social Networking
6808,Uber优步中国,0.0,2,1.0,Travel
6809,My Town : Preschool,2.99,61,4.5,Education
6810,Rubin.io,0.0,16,2.5,Games
6811,NHL SuperCard 2K17,0.0,116,3.5,Games
6812,意味が分かると怖い話【意味怖】-この怖い話の意味が分かるか…,0.0,0,0.0,Books & Reference
6813,"Super Fashion Show - Girls Makeup, Dressup Games",0.0,125,4.5,Games
6814,Evil Zombie Graveyard Apocalypse Shooting VR Games,0.0,22,3.5,Games
6815,Nekosan,0.0,905,4.5,Games
6816,Jelly Blast: New Exciting Match 3,0.0,2557,4.5,Games
6817,FunBridge Quiz 3,8.99,3,3.5,Games
6818,Midnight Calling: Jeronimo,0.0,127,4.5,Games
6819,Christmas Stories: The Gift of the Magi,0.0,227,4.5,Games
6820,Crystal Rush! Color Shoot Arcade Game,0.0,81,4.0,Games
6821,Break Liner,0.0,721,4.0,Games
6822,Facetune 2,0.0,1009,3.0,Photo & Video
6823,"Grandpa, what the fone?",0.0,14,4.0,Games
6824,BeetMoji,1.99,244,2.5,Entertainment
6825,战歌联萌-新英雄登场 惊喜嘉年华,0.0,0,0.0,Games
6826,Baby Panda's Carnival,0.0,6,4.5,Education
6827,Intuition Guidances,0.0,0,0.0,Health & Fitness
6828,Puzzlepops! Trick or Treat,0.0,61,4.0,Games
6829,Twisty Board,0.0,800,4.5,Games
6830,splix.io!,0.0,415,3.0,Games
6831,Toon Shooters 2: The Freelancers,0.0,101,4.0,Games
6832,大人のためのかわいいお買い物アプリSUCRESIA(シュクレシア）,0.0,0,0.0,Shopping
6833,Fox Tales - Story Book for Kids,1.99,16,4.0,Books & Reference
6834,Soccer 17,2.99,29,1.5,Games
6835,こち亀 公式連載アプリ〜こち亀の漫画が読めるアプリ〜,0.0,0,0.0,Books & Reference
6836,脱出ゲーム　In My Heart,0.0,1,1.0,Games
6837,Landix.io Online,0.0,405,4.5,Games
6838,Conduct THIS!,0.0,116,4.0,Games
6839,Jeremstar box,0.0,1,5.0,Entertainment
6840,Not Karlton Banks Emojis by Eboticons,1.99,121,4.0,Social Networking
6841,Snake splix,0.0,155,3.0,Games
6842,Sight Word Games,2.99,0,0.0,Education
6843,Slots - Lucky Win Casino Games & Slot Machines,0.0,3807,5.0,Games
6844,Order's Up,0.0,188,4.0,Games
6845,Grumpy Cat's Worst Game Ever,0.0,5170,5.0,Games
6846,Twin Moons Society™: Hidden Mystery,0.0,6219,4.0,Games
6847,Nibmoji: Political Emojis,0.0,30,3.0,Entertainment
6848,String Rush,0.0,606,4.0,Games
6849,Advent Calendar 2017 - The Game,0.0,5,3.0,Games
6850,吕布帮帮忙-三国策略卡牌，指间微操轻松畅玩,0.0,0,0.0,Games
6851,凤凰新闻(专业版)-有料的军事新闻、娱乐短视频,0.99,0,0.0,News
6852,Despicable Bear - Top Beat Action Game,0.0,8872,5.0,Games
6853,KEVMOJI by Kevin Hart,1.99,302,4.0,Utilities
6854,Sticklings,0.0,79,4.0,Games
6855,Black - Live Wallpapers,1.99,158,4.0,Lifestyle
6856,MyFLO Period Tracker by FLO Living LLC,1.99,145,4.0,Health & Fitness
6857,NZ vs Loons,1.99,0,0.0,Games
6858,武神战纪OL-热血三国志国战手游,0.99,0,0.0,Games
6859,Political Knockout PKO Presidential Fight,0.0,15,4.0,Games
6860,Mine Blitz,0.0,2541,4.5,Games
6861,Demon's Rise 2: Lords of Chaos,7.99,39,4.5,Games
6862,微软识花,0.0,9,4.0,Entertainment
6863,Crooked Path: Infinity Run,0.0,318,4.0,Games
6864,"剑雨奇缘-万人同屏PK,唯美风仙侠",0.99,0,0.0,Games
6865,Happy Oink,0.0,24,4.5,Games
6866,【殺人現場へようこそ】推理サスペンス劇場/謎解き大人の脳トレゲーム,0.0,0,0.0,Books & Reference
6867,GoldenMoji - Golden Retriever Emojis,0.0,27,2.5,Utilities
6868,Stickman Basketball 2017,0.0,1835,5.0,Games
6869,Vulture Island,2.99,29,3.5,Games
6870,Word Cookies!,0.0,287095,4.5,Games
6871,Icy Ropes,0.0,1931,4.0,Games
6872,Science Girl - School Lab Super Star,0.0,196,4.0,Games
6873,Cozmo ®,0.0,364,4.5,Entertainment
6874,Love Engine,0.0,70,2.5,Games
6875,Paintkeep - Turn Photo into Painting,2.99,63,4.5,Photo & Video
6876,Hop,0.0,12079,4.5,Games
6877,蒼の彼方のフォーリズム‐ETERNAL SKY-,0.0,0,0.0,Games
6878,アウト～まさか浮気してないよね？～【恋愛不倫探しゲーム】,0.0,0,0.0,Books & Reference
6879,意味が分かると怖い話-この怖い話の意味分かる？【意味怖】,0.0,0,0.0,Books & Reference
6880,Wappoi Room Escape,0.0,64,5.0,Games
6881,My Town : Grandparents,2.99,87,4.5,Education
6882,Civil War: 1865,1.99,14,4.0,Games
6883,Table Speed,2.99,0,0.0,Games
6884,Don't Grind,0.0,751,3.5,Games
6885,Sephojis – Sephora Emoji Keyboard & GIFs,0.0,84,2.5,Lifestyle
6886,Hexy!,0.0,51,2.5,Games
6887,古墓仙缘-古装恋爱修仙手游,0.99,0,0.0,Games
6888,Ire - Blood Memory,0.0,373,3.5,Games
6889,Cola Bottle Flip Challenge,0.0,14,4.5,Games
6890,大人の脳トレ！ぴたぽん #頭が良くなる #快感ハメコミパズル,0.0,0,0.0,Games
6891,Pantheon Warfare: The Chaos of Knights,0.0,0,0.0,Games
6892,Toca Life: Stable,2.99,732,4.5,Education
6893,Construction Simulator PRO 2017,4.99,166,2.5,Games
6894,Toca Life: Farm,2.99,643,4.5,Education
6895,SwishMoji By JR Smith,1.99,9,3.5,Utilities
6896,Thinkrolls Kings & Queens - Logic and Physics Game,3.99,13,5.0,Education
6897,Followers Analytics for Instagram - InstaReport,0.0,13914,4.5,Social Networking
6898,The Walking Dead: A New Frontier,4.99,721,4.0,Games
6899,Water Bottle Flip Challenge : Endless Diving 2K16,0.0,421,4.5,Games
6900,LINE Moments - Capture Your Fun Moments,0.0,1,5.0,Photo & Video
6901,"Real Cake Maker 3D - Bake, Design & Decorate",0.0,160,4.5,Games
6902,Brick Shot,0.0,197,4.5,Games
6903,机でGOLF,0.0,0,0.0,Games
6904,食べないと死ぬ2,0.0,0,0.0,Games
6905,Real Bike Traffic Rider Virtual Reality Glasses,0.0,8,3.0,Books & Reference
6906,Suica,0.0,10,1.5,Finance
6907,Sky Pillar,0.0,27,3.0,Games
6908,Chunky Tanks,0.0,44,3.5,Games
6909,Grandpa's Toy Shop,2.99,12,4.0,Education
6910,Musical Video Maker & Editor Live Videoly Studio,0.0,312,2.5,Lifestyle
6911,Miss Peregrine’s Emoji,0.0,54,4.5,Entertainment
6912,Fairy Princess Fashion Design,0.0,27,4.5,Games
6913,Smashing The Battle,4.99,30,4.5,Games
6914,Flippy Bottle Extreme! - Marker Flip Tricky 2K16,0.0,42435,4.5,Games
6915,无敌战舰-经典策略海战巅峰对决,0.0,0,0.0,Games
6916,Escape from the pit latrine.,0.0,2,3.5,Games
6917,Pursuit of Light2,0.0,38,4.0,Games
6918,Pettson's Inventions 3,2.99,2,5.0,Education
6919,Spectrum - Colorize Black and White Photos,4.99,169,3.5,Photo & Video
6920,High Risers,0.0,486,4.5,Games
6921,Water Bottle Flip Challenge 2,0.0,2964,4.0,Games
6922,Fitness Sync for Fitbit to Apple Health,2.99,6,5.0,Health & Fitness
6923,【意味笑】意味が分かると面白い話-謎解き2ch系推理ゲーム,0.0,0,0.0,Books & Reference
6924,疯狂百宝箱,0.0,0,0.0,Lifestyle
6925,Pineapple Pen,0.0,6430,4.5,Games
6926,Tiny Rails,0.0,1252,4.0,Games
6927,PulpMX 2.0,1.99,46,3.5,Sports
6928,謝罪会見,0.0,0,0.0,Games
6929,Ski Resort Parking Sim Ice Road Snow Plow Trucker,0.0,167,4.0,Games
6930,Vector 2 Premium,1.99,99,4.0,Games
6931,HowDidiDo,0.0,0,0.0,Sports
6932,DurantEmoji by Kevin Durant,0.0,200,4.5,Utilities
6933,Just Trap,0.0,78,4.0,Games
6934,Where's My What? Free,0.0,35,3.0,Games
6935,Mobile Legends: Bang bang,0.0,11602,4.5,Games
6936,"Emojil - original emoji stamp, decoration camera",0.0,0,0.0,Photo & Video
6937,■ Square it!,0.0,226,4.5,Games
6938,Hidden Expedition: The Fountain of Youth (Full),6.99,65,4.0,Games
6939,青空発掘カンパニー,3.99,1,3.0,Games
6940,犯人は僕です。～露天風呂編～,0.0,0,0.0,Games
6941,Dr. Panda Toy Cars Free,0.0,51,4.0,Education
6942,Devil Lord: I shouldn't say that...half of world,0.0,0,0.0,Games
6943,I Have A Pen,0.0,527,4.5,Games
6944,Gems Story,0.0,173,4.5,Games
6945,Little Briar Rose,2.99,7,3.0,Games
6946,djay Pro for iPhone,4.99,123,3.5,Entertainment
6947,MOJI TALK by DJ Khaled,1.99,8,5.0,Entertainment
6948,The Lost Shield,1.99,27,3.5,Games
6949,Extreme Trucks Simulator,0.0,579,4.0,Games
6950,脱出ゲーム 1K,0.0,5,3.0,Games
6951,Fit In The Hole,0.0,506,4.0,Games
6952,Escape Game: Signs,0.0,41,5.0,Games
6953,Sun - weather forecast powered by Dark Sky,1.99,11,3.0,Weather
6954,Beams.,0.99,25,4.5,Games
6955,【ドレ？ドコ？】脱出ゲーム感覚の謎解きパズルゲーム,0.0,1,3.0,Games
6956,TENOSEL+,0.0,17,2.5,Games
6957,Elf Pets® Pup — The Elf on the Shelf®,0.99,10,4.5,Games
6958,Baby Bottle Challenge - Water Bottle Flip,0.0,152,3.5,Games
6959,SHERMOJI - Official Richard Sherman Emoji Keyboard,0.99,8,5.0,Entertainment
6960,下ヨシ子の「２０１７年　あなたの流生命」,1.99,0,0.0,Lifestyle
6961,Micromon,0.0,56,3.5,Games
6962,Kids Shave Salon Spa Games (Boys & Girls),0.0,3963,4.0,Games
6963,Silly Sausage: Doggy Dessert,0.0,102,4.5,Games
6964,DragonBox Big Numbers,7.99,14,4.0,Education
6965,Sweet Tales,0.0,147,4.5,Games
6966,Buzzy Bubbles,0.0,13,3.0,Games
6967,ZenDots 2 - One Dot’s Journey,0.0,54,3.5,Games
6968,Hat Trick Shots,0.0,197,4.0,Games
6969,SMILE Inc.,0.0,25859,5.0,Games
6970,gogogo,0.0,0,0.0,Shopping
6971,Cannonfire Concerto,3.99,19,5.0,Games
6972,Empyrean,5.99,29,4.5,Games
6973,Saga of the North Wind,5.99,36,4.5,Games
6974,GE's eddie,0.0,0,0.0,News
6975,Water Bottle Flip Challenge: Flippy Bottle Diving,0.0,362,4.5,Games
6976,VERSUS: The Elite Trials,3.99,62,4.5,Games
6977,Vandermojis by Lisa Vanderpump,1.99,12,2.0,Entertainment
6978,Jordan Keyboard,0.0,49,3.5,Utilities
6979,ON-SEN - escape game -,0.0,14,4.0,Games
6980,Flip King,0.0,72,4.0,Games
6981,One Touch Camera Recording & Capture in HD,1.99,7,1.5,Productivity
6982,仙侠剑客—大型3D精品ARPG动作神作,0.0,0,0.0,Games
6983,RETSNOM,0.99,2,5.0,Games
6984,Babaji,0.99,0,0.0,Utilities
6985,Solitaire One,0.0,1740,4.5,Games
6986,Clown Spotter - Find Clowns Around You,0.0,34,2.5,News
6987,Shoutrageous! - The Addictive Game of Lists,0.0,60,4.5,Games
6988,オトナの教科書〜学校じゃ教わらない裏教育クイズ(画像付き)〜,0.0,0,0.0,Games
6989,MalkinMoji by Evgeni Malkin,0.99,33,3.5,Sports
6990,妖萌战姬HD - 日系二次元萌娘卡牌手游,0.99,0,0.0,Games
6991,Escape from the Bears of the student council room.,0.0,0,0.0,Games
6992,Super Jabber Jump,0.0,612,4.5,Games
6993,Epic Battle Simulator,0.0,1647,4.5,Games
6994,unWorded,3.99,10,4.0,Games
6995,Escape Game: Red room,0.0,5,3.0,Games
6996,Flirty Emoji Pro with Stickers Pack for Texting,1.99,238,3.5,Utilities
6997,GETだぜ！じゃねーよｗ for ポケモン,0.0,0,0.0,Games
6998,Escape a Halloween Candy Shop,0.0,0,0.0,Games
6999,Feelca B&W,0.99,26,3.0,Photo & Video
7000,Our dark lord-Sasuyu 2-TAP RPG,0.0,35,4.5,Games
7001,Race Driving School Car Racing Driver License Test,0.0,37,3.5,Games
7002,Shell by Bellabeat - Baby Heartbeat Listener,0.0,587,3.0,Lifestyle
7003,iLocks - New Lock Screen Wallpapers for iPhone,1.99,24,1.0,Entertainment
7004,LVL,1.99,284,4.5,Games
7005,Sago Mini Holiday Trucks and Diggers,0.0,56,4.5,Education
7006,Dungeon Witcher,0.0,5,2.5,Games
7007,AutoSleep. Auto Sleep Tracker for Watch,2.99,979,4.5,Health & Fitness
7008,We’re Going on a Bear Hunt,2.99,3,3.5,Games
7009,BRICEMOJI Brice de Nice,0.99,0,0.0,Entertainment
7010,WitchSpring2,3.99,17,4.5,Games
7011,My First Crush - High School Love,0.0,710,4.5,Games
7012,激突!!10円玉ドッカンバトル -最強AIに勝てる？-,0.0,0,0.0,Games
7013,脱出ゲーム 学校の七不思議 -恐怖からの脱出-,0.0,0,0.0,Games
7014,Crazy Clown Chase,0.0,778,4.0,Games
7015,Let Go and Let God - Doreen Virtue,4.99,19,4.0,Lifestyle
7016,PhotoScan - scanner by Google Photos,0.0,1421,4.5,Photo & Video
7017,Monkey,0.0,3060,4.0,Social Networking
7018,おわかりいただけただろうか心霊写真で最恐ホラー体験,0.0,0,0.0,Entertainment
7019,The Rocky Horror Picture Show Emojis,1.99,0,0.0,Entertainment
7020,My Town : Cinema,2.99,49,4.0,Education
7021,秘密の関係はじめました メッセージ風恋愛ゲーム,0.0,0,0.0,Games
7022,Fitness Girl - Dance and Play at the Gym,0.0,913,4.5,Games
7023,Dumber League,0.99,7,4.5,Games
7024,"CATCHY Photos-Easter Bunny, Tooth Fairy and more..",0.0,228,1.5,Photo & Video
7025,Advent Magnificat Companion 2016,1.99,1,5.0,Books & Reference
7026,Demi Lovato - Zombarazzie Adventure,0.0,690,5.0,Games
7027,777游戏厅-2017超人气掌上游戏厅,0.0,0,0.0,Games
7028,脱出ゲーム Toilet,0.0,0,0.0,Games
7029,诛妖奇遇-3D仙侠恋爱网游年度巨献(浪漫回合),0.99,0,0.0,Games
7030,Keepy Ducky,0.0,1083,4.5,Games
7031,Sonia Tlev,0.0,0,0.0,Health & Fitness
7032,懸賞ソリティア-懸賞応募でギフト券が稼げるソリティア！-無料懸賞ゲーム,0.0,0,0.0,Games
7033,大人の納車ゲーム-四角いアタマを丸くする脳トレパズル,0.0,0,0.0,Games
7034,Monster Zombie Plague War - Virtual Reality (VR),0.0,12,4.0,Games
7035,２ちゃんねる for iPhone,0.0,0,0.0,News
7036,Sago Mini Puppy Preschool,2.99,15,4.0,Education
7037,梦幻仙途-经典之余又大搞趣味创新（回合制）,0.99,0,0.0,Games
7038,Golden Lotus Slots,0.0,0,0.0,Games
7039,借金あるからギャンブルしてくる,0.0,0,0.0,Games
7040,Fantasy Princess - Girls Makeup & Dress Up Games,1.99,3,3.5,Games
7041,Bestshot: Take Clear Photos Automatically & Easily,0.99,0,0.0,Photo & Video
7042,ミリオン行進曲,4.99,1,3.0,Games
7043,Waiit,0.0,35,3.5,Games
7044,Juju on the Beat,0.0,2772,3.5,Games
7045,Balvinmoji,0.99,22,5.0,Entertainment
7046,Hey Duggee: We Love Animals,2.99,0,0.0,Games
7047,Wall Switch,0.0,19,4.0,Games
7048,Wavemoji,1.99,3,5.0,Entertainment
7049,Cubed Rally World,0.0,14,4.5,Games
7050,Room Escape Game - Pictures Room Esacpe,0.0,6,5.0,Games
7051,Shark Boom - Challenge Friends with your Pet,0.0,0,0.0,Games
7052,迷你世界-国产精品沙盒联机生存建造游戏,0.0,5,3.5,Games
7053,Boycott Trump Biz,0.99,14,3.5,News
7054,Sally's Law,0.99,8,4.0,Games
7055,無料で音楽や写真・カメラの裏技アプリ for iPhone7,0.0,0,0.0,Books & Reference
7056,"Italian Emoji -  Italian Emojis, Stickers and Gifs",1.99,28,3.0,Utilities
7057,别动我学姐-校园格斗巅峰之作,0.0,0,0.0,Games
7058,MonPetitGazon,1.99,0,0.0,Sports
7059,Dinosaur Planet,0.0,0,0.0,Education
7060,江湖侠客录－武侠迷必玩单机手游,0.99,0,0.0,Games
7061,NashMoji ™ by Nash Grier,0.99,24,5.0,Entertainment
7062,LINE BLOG,0.0,0,0.0,Social Networking
7063,MacMoji ™  by Conor McGregor,1.99,223,5.0,Entertainment
7064,Spiral Tower,0.0,78,4.0,Games
7065,大话问仙 - 与众不同的萌派仙侠回合游戏体验(送神器),0.0,1,5.0,Games
7066,琅琊天下 - 原著改编单机武侠角色扮演RPG,0.0,0,0.0,Games
7067,BoycottTrump,0.0,601,3.0,Lifestyle
7068,Paper.io,0.0,24097,4.0,Games
7069,脱出ゲーム - Solid - 無機質な部屋からの 脱出,0.0,1,4.0,Games
7070,天神决-创新仙侠手游,0.0,0,0.0,Games
7071,胜者为王-多人同时在线PK传奇类手机网游！,0.99,0,0.0,Games
7072,Replica : A Little Temporary Safety,1.99,35,4.5,Games
7073,ネイティブ1000人と作った英会話～日常英会話編～,12.99,0,0.0,Education
7074,Juju on that Beat Challenge,0.0,10,4.0,Games
7075,ImpossibleGO! - You can't clear,0.0,0,0.0,Games
7076,Haunted Rooms: Escape VR Game for Google Cardboard,0.0,60,4.5,Games
7077,ContactsXL 2017,1.99,20,4.0,Productivity
7078,脱出ゲーム 謎解き部屋からの脱出,0.0,1,2.0,Games
7079,IQ200 - If you can clear all stage,0.0,1,2.0,Games
7080,修仙侠侣-正统中国风仙侠新作,0.0,0,0.0,Games
7081,逍遥修仙-掌上360度自由视角经典仙侠动作游戏,0.0,0,0.0,Games
7082,修仙幻想-经典萌系回合,0.99,0,0.0,Games
7083,挂机三国-最强挂机游戏,0.99,0,0.0,Games
7084,Kendall KMoji,0.99,11,4.5,Entertainment
7085,BLW Slow Cook Recipes,3.99,0,0.0,Lifestyle
7086,Mundo Lanugo en Navidad – Juegos Navideños,1.99,0,0.0,Games
7087,Nope Quiz,0.0,61,5.0,Games
7088,Flip,0.0,230,4.5,Games
7089,弑仙问情,0.99,0,0.0,Games
7090,Juju On That Beat  - Dance Challenge Game,0.0,21,2.0,Games
7091,Mannequin Challenge Maker,0.99,35,2.0,Photo & Video
7092,Mannequin Challenge,0.0,668,3.0,Games
7093,Linda Brown: Interactive Story,0.0,537,4.5,Games
7094,泰坦来袭-热血英雄燃爆部落争霸之战,0.0,0,0.0,Games
7095,死亡フラグがたちました！！【ノベルゲーム型あるある謎解きアドベンチャー】,0.0,0,0.0,Books & Reference
7096,Ocean Overlord - Global War,0.0,0,0.0,Games
7097,Tokyo Wizard,2.99,10,4.0,Games
7098,Snowball!!,1.99,13,5.0,Games
7099,Hovercrash,0.0,41,4.0,Games
7100,Jurassic VR for Google Cardboard,1.99,7,1.5,Games
7101,Book - room escape game -,0.0,10,5.0,Games
7102,Icarus - A Star's Journey,0.0,230,3.5,Games
7103,WWEmoji,1.99,179,4.0,Entertainment
7104,脱出ゲーム　ピラミッドからの脱出,0.0,0,0.0,Games
7105,Call Recorder for iPhone - Record Phone Calls,9.99,39,2.5,Business
7106,Escape a Crepe House,0.0,3,5.0,Games
7107,脱出ゲーム Oden,0.0,0,0.0,Games
7108,Shopkins Run!,3.99,183,4.5,Games
7109,"SofaScore Live Sports: Scores, VIDEO & Stats",0.0,103,4.0,Sports
7110,25 Days of Christmas: Holiday Advent Calendar 2016,0.0,38,4.5,Entertainment
7111,Top Tier,0.0,48,4.5,Games
7112,HealthFace,1.99,28,3.5,Health & Fitness
7113,Fast Food Rampage,0.0,281,4.5,Games
7114,Ice Princess - Royal Wedding Day,0.0,283,4.5,Games
7115,Amusement Park Tour 2: Fun Xmas,0.0,115,4.5,Games
7116,Sweet Tales: Match 3 Christmas,0.0,215,4.5,Games
7117,Web Browser Recorder Pro,1.99,14,2.0,Utilities
7118,紫马财行理财精英版—安全可靠的投资理财平台,0.0,0,0.0,Finance
7119,Escape Game: Christmas Eve,0.0,21,4.5,Games
7120,js体育资讯,0.0,0,0.0,Entertainment
7121,脱出ゲーム KOTATSU,0.0,1,5.0,Games
7122,Disaster Prediction App,2.99,32,4.5,Lifestyle
7123,DELISH KITCHEN - レシピ動画で料理を簡単に,0.0,7,5.0,Food & Drink
7124,最佳足球经理(非彩票),0.0,0,0.0,Games
7125,Stickman Base Jumper 2,0.0,1362,5.0,Games
7126,东方头条（探索版）订阅分享感兴趣的新闻和搞笑视频,0.0,0,0.0,Books & Reference
7127,新超级群英传OL-单机党必玩的三国群英手游,0.99,1,4.0,Games
7128,Mannequin Challenge,0.0,105,4.0,Games
7129,Bottle Flip!,0.0,3384,4.5,Games
7130,Mustknow - anonymous video Q&A,0.0,53,1.5,Social Networking
7131,PetMojis' by The Dog Agency,0.99,79,2.0,Entertainment
7132,ハマる脳とれ ぱずる!!PITTARI～子供も楽しめる脳とれ ぱずるげーむ～,0.0,0,0.0,Games
7133,[GP]パチスロ デビル メイ クライ クロス(パチスロゲーム),0.0,0,0.0,Games
7134,Ao Oni2,0.0,7,4.0,Games
7135,王权之战-帝国时代皇室争霸！,0.0,0,0.0,Games
7136,PJ Masks: Super City Run,2.99,12,2.5,Entertainment
7137,VanDammemoji by Jean-Claude Van Damme,0.99,18,4.5,Entertainment
7138,Multi Level Car Parking 6 Shopping Mall Garage Lot,0.0,162,4.0,Games
7139,Farming USA 2,2.99,269,4.5,Games
7140,Peppa Pig: Party Time,0.99,9,2.0,Education
7141,VR Video World - Virtual Reality,0.0,88,4.5,Photo & Video
7142,1600,0.0,110,3.5,Education
7143,オービスガイド - 新型オービス&ネズミ捕り&検問,1.99,0,0.0,Navigation
7144,Everfilter - transform your photos into artworks,0.0,15,3.5,Photo & Video
7145,脱出ゲーム KA-MA-KU-RA,0.0,0,0.0,Games
7146,Pitmoji - Pit Bull Emoji & Stickers,2.99,29,3.0,Entertainment
7147,Valley of Fear Virtual Reality,0.0,46,4.0,Games
7148,Christmas Swap 3 -Match toy & candy to countdown,0.0,96,4.5,Games
7149,不良西游-神魔悟空大战篇,0.0,0,0.0,Games
7150,VR Horror Maze Walk :Horror Fever For VR Cardboard,0.0,6,3.0,Games
7151,食べないと死ぬ 3,0.0,0,0.0,Games
7152,椅子ドンVR~一ノ宮英介 編~,3.99,0,0.0,Entertainment
7153,クリスマスミッケ/脱出ゲーム感覚の絵探しパズルゲーム,0.0,0,0.0,Games
7154,Peanuts StoryGIF – Cute GIF & Story Maker,0.99,5,2.5,Entertainment
7155,My Town : Beauty Contest,2.99,31,4.5,Games
7156,Demi Lovato Stickers,0.99,12,3.5,Social Networking
7157,机で卓球,0.0,0,0.0,Games
7158,VPN Go - Safe Fast & Stable VPN Proxy,0.0,881,5.0,Business
7159,EMOJIZI BOOBA,1.99,1,4.0,Utilities
7160,Addon Creator Studio for Minecraft PE,1.99,214,4.0,Entertainment
7161,Truth or Dare ·,0.0,109,4.5,Entertainment
7162,Island Delta,2.99,26,4.5,Games
7163,NORAD Tracks Santa Claus,0.0,70,2.5,Entertainment
7164,ＣＲスーパー海物語ＩＮ沖縄４,9.99,0,0.0,Games
7165,開園ピクセル牧場,4.99,0,0.0,Games
7166,4x4 Dirt Track Trials Forest Driving Parking Sim,0.0,1441,5.0,Games
7167,脱出ゲーム　わたしをみつけて　-おじいさんとわたしの物語-,0.0,1,1.0,Games
7168,Escape from the frigid Igloo.,0.0,3,4.0,Games
7169,Talking Santa - Video santa claus calls you,2.99,9,3.0,Entertainment
7170,CTFxCmoji,0.0,39,5.0,Social Networking
7171,Room Escape Game - Santa's Room,0.0,10,5.0,Games
7172,Rescue the Enchanter,3.99,55,4.5,Games
7173,My Diary - 你的名字非官方,0.99,0,0.0,Utilities
7174,VR Thrills: Roller Coaster 360 (Google Cardboard),0.0,14,4.0,Games
